Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
21-December-2022,445.55,449.40,434.95,439.50,440.407886011291334348,55795,3211,24572558.00,29193,52.32,14.45,-6.05
20-December-2022,419.55,439.95,419.55,438.10,435.803746366670255140,83601,3181,36433629.00,53716,64.25,20.40,18.55
19-December-2022,425.60,432.50,418.75,424.70,424.787972773840432250,71255,8508,30268267.00,27120,38.06,13.75,-0.90
16-December-2022,430.00,436.00,423.35,426.15,430.343007131537242472,70672,2845,30413201.00,40672,57.55,12.65,-3.85
15-December-2022,432.95,439.55,429.90,433.55,433.305329136739031017,74346,2806,32214518.00,46146,62.07,9.65,0.60
14-December-2022,434.55,434.55,428.45,432.20,430.794854287576425312,32221,1484,13880641.00,11436,35.49,6.10,-2.35
13-December-2022,437.80,437.80,425.70,429.20,429.867991924211834135,25756,1264,11071680.00,11438,44.41,12.10,-8.60
12-December-2022,430.10,441.00,421.00,435.35,428.038318431720997389,36014,1982,15415372.00,10035,27.86,20.00,5.25
9-December-2022,437.00,439.15,429.50,432.65,433.510295269243171035,21709,1030,9411075.00,10417,47.98,9.65,-4.35
8-December-2022,444.95,444.95,429.15,432.25,433.139217910646958726,59942,2649,25963231.00,18688,31.18,15.80,-12.70
7-December-2022,438.05,446.50,436.35,439.15,442.322979018335328586,31742,1784,14040216.00,11313,35.64,10.15,1.10
6-December-2022,428.10,441.75,428.10,437.80,435.332134546223820605,33089,1245,14404705.00,10369,31.34,13.65,9.70
5-December-2022,448.20,452.00,436.30,437.40,441.149702448366039989,48563,2217,21423553.00,23789,48.99,15.70,-10.80
2-December-2022,451.25,452.65,445.30,447.50,447.477855024551509553,20569,1001,9204172.00,11132,54.12,7.35,-3.75
1-December-2022,450.00,457.65,448.20,452.30,453.399897773376353704,62606,1805,28385554.00,19306,30.84,9.45,2.30
30-November-2022,443.45,453.90,439.25,449.95,448.122591322851400874,76131,4708,34116021.00,27350,35.92,14.65,6.50
29-November-2022,439.60,450.50,439.60,442.80,446.798277861390047124,40531,2196,18109181.00,15848,39.10,10.90,3.20
28-November-2022,430.45,444.60,429.30,439.50,435.463103714506305224,58285,2184,25380967.00,23524,40.36,15.30,9.05
25-November-2022,438.00,451.45,426.15,431.35,437.978969109810231305,87633,3302,38381411.00,35477,40.48,25.30,-6.65
24-November-2022,440.00,443.00,429.45,436.30,438.424970580419845879,79029,2300,34648287.00,28981,36.67,13.55,-3.70
23-November-2022,439.80,442.25,430.00,432.30,434.365029182879377431,49344,2056,21433308.00,25760,52.20,12.25,-7.50
22-November-2022,439.85,441.80,430.20,439.80,435.701333276537740671,93904,2515,40914098.00,44505,47.39,11.60,-0.05
21-November-2022,428.90,441.45,425.80,432.90,434.963464956182460727,97906,2992,42585533.00,32003,32.69,15.65,4.00
18-November-2022,425.00,429.40,417.40,426.85,424.046418844313581155,67925,3609,28803353.00,22835,33.62,12.00,1.85
17-November-2022,425.00,435.20,410.55,417.35,419.527853089142772174,201755,8033,84641842.00,74250,36.80,24.65,-7.65
16-November-2022,439.90,439.90,412.40,424.75,422.466317044100119189,251700,9230,106334772.00,105336,41.85,27.50,-15.15
15-November-2022,440.05,440.75,431.30,433.15,434.829586983729662077,79900,2703,34742884.00,43445,54.37,9.45,-6.90
14-November-2022,447.55,449.25,440.95,442.65,444.488486775074377470,49074,1905,21812828.00,21615,44.05,8.30,-4.90
